transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,amount_sek,hour
6427b938-d655-4fdd-bf4f-d2a7b232ea79,2025-03-29 18:00:00,60.76,USD,GB14TYVI42982716418159,SE8902TOSX14314674232363,United States Minor Outlying Islands,Harrisonfort,Sweden,Motala,outgoing,Loan repayment,625.4,18
b186d91e-c58e-4b65-8ae8-4387cecfe8e6,2025-02-05 16:00:00,126.24,USD,GB87SVXU17121450315421,SE8902TOSX14314674232363,Congo,North Thomas,Sweden,Sandviken,outgoing,Rent transfer,1299.39,16
c4e0bc5b-09fe-490c-ac2f-45de000d2a31,2025-04-05 12:00:00,43.26,USD,GB43MWEM34473922829982,SE8902TOSX14314674232363,Belize,Port Saraberg,Sweden,Trelleborg,incoming,Insurance payout,445.28,12
daa0370f-47d7-4564-94ef-c61d9fea39e1,2025-02-24 09:00:00,53.28,USD,GB07FINP88643159164694,SE8902TOSX14314674232363,Nigeria,Jonesborough,Sweden,Malmö,incoming,Payment for invoice #6039,548.41,9
8d5ef7cc-fdeb-4e6d-8073-201c1c79c36a,2025-02-16 08:00:00,55.09,USD,GB41EHPF91290366197588,SE8902TOSX14314674232363,Tajikistan,Briggsville,Sweden,Karlskoga,incoming,Utility bill,567.04,8
a424c77e-6e0e-4864-bdb8-267cf090b6cd,2025-02-06 08:00:00,194.01,USD,GB20VHHU76936992682886,SE8902TOSX14314674232363,Bhutan,Sarachester,Sweden,Eskilstuna,outgoing,Insurance payout,1996.94,8
08dbd79f-41ca-415d-b841-a1b8c31a8b35,2025-05-06 11:00:00,171.11,USD,GB14CGJE64528051830027,SE8902YBWC04395871663306,Uganda,New Scottside,Sweden,Luleå,outgoing,Mobile recharge,1761.24,11
f94ae060-0d0c-466d-ac2b-ce33d6d7bd0a,2025-03-09 09:00:00,7.12,USD,GB05NZVH34595675087001,SE8902YBWC04395871663306,Georgia,Brownstad,Sweden,Norrköping,outgoing,,73.29,9
9702e355-7ff4-4fd4-a750-86513cecead5,2025-04-16 16:00:00,116.16,USD,GB90NQVL70499041315811,SE8902YBWC04395871663306,Puerto Rico,New Michaelville,Sweden,Malmö,incoming,,1195.63,16
3fd735af-4640-4d8e-b67d-345b928ea601,2025-02-23 10:00:00,109.46,USD,GB67MPDW39660762973887,SE8902YBWC04395871663306,Bahamas,Powersport,Sweden,Jönköping,incoming,Utility bill,1126.67,10
fc71116f-baaa-47d0-a68d-c9ce2aebf5f5,2025-03-24 18:00:00,59.29,USD,GB80KPMI99275283542464,SE8902YBWC04395871663306,Uganda,East Garyton,Sweden,Örebro,incoming,,610.27,18
fde9f5b8-8aa5-44f7-a3c1-e938375829ef,2025-03-24 12:00:00,129.44,USD,GB69DXJX50955245420843,SE8902YBWC04395871663306,Switzerland,Jenniferburgh,Sweden,Ängelholm,incoming,Subscription fee,1332.33,12
5e2e1bdb-f73d-4750-b79d-888357630172,2025-03-23 14:00:00,112.12,USD,GB97YNIF74917426253442,SE8902YBWC04395871663306,Namibia,West Stephanieland,Sweden,Motala,outgoing,Mobile recharge,1154.05,14
10054c96-d6a1-47ca-af79-c70cdb152865,2025-03-18 08:00:00,22.78,USD,GB25OMYJ80562244860021,SE8902YBWC04395871663306,Mozambique,North Sarah,Sweden,Norrköping,outgoing,Subscription fee,234.47,8
0a37e9a7-6a6e-4a3c-82c2-ed924f5867e8,2025-02-28 14:00:00,93.91,ZAR,GB17EKIH82188052542508,SE8902YBWC04395871663306,South Africa,Greenstad,Sweden,Piteå,outgoing,Subscription fee,54.39,14
0dc35b28-b4ba-4095-8865-a42d98e9c193,2025-04-01 16:00:00,123.22,USD,GB40NQHC27407095301506,SE8902YBWC04395871663306,Gabon,Lake Cristian,Sweden,Kristianstad,outgoing,,1268.3,16
98111d94-1fbe-4bbc-b655-35e345559c2f,2025-03-16 17:00:00,123.97,USD,GB06UVYI95571137829970,SE8902MQZJ06643246897705,Monaco,New Andrew,Sweden,Gävle,incoming,Gift to family member,1276.02,17
218de0ba-ef9f-4f5d-ba13-eacf3956df4f,2025-04-27 17:00:00,160.68,USD,GB81CQMZ34999613716531,SE8902MQZJ06643246897705,Bahamas,West Shelley,Sweden,Luleå,outgoing,Salary payment,1653.88,17
ef102045-abed-430b-8c5c-4985d3cd4a0f,2025-02-09 09:00:00,187.4,USD,GB70RUSJ15256442012196,SE8902MQZJ06643246897705,Anguilla,South Teresa,Sweden,Landskrona,outgoing,Payment for invoice #1424,1928.91,9
3975793c-e7bf-4b1b-bc66-7d2ca2541d84,2025-02-25 10:00:00,111.71,USD,GB12CMWD20502228588073,SE8902MQZJ06643246897705,Yemen,East Brianville,Sweden,Gävle,outgoing,Loan repayment,1149.83,10
dbc0e172-d553-4cf9-b51f-1dd12c0a8f3d,2025-04-06 18:00:00,196.48,USD,GB19CBAG75169592253934,SE8902MQZJ06643246897705,Tuvalu,South Charlesfurt,Sweden,Sandviken,outgoing,,2022.37,18
21116551-b926-43ae-afe1-34177cc67d74,2025-03-02 12:00:00,156.95,USD,GB61SIBQ38660764082218,SE8902MQZJ06643246897705,Latvia,Sandovalton,Sweden,Trollhättan,outgoing,Payment for invoice #5617,1615.49,12
c42190dd-8c46-4147-bc36-cd8e191c1b4d,2025-04-04 16:00:00,135.69,USD,GB47IBNT84000244412271,SE8902MQZJ06643246897705,Thailand,North Matthew,Sweden,Piteå,outgoing,Tax refund,1396.66,16
5e6f6a84-f346-43f7-81fb-df328cb227d5,2025-03-28 11:00:00,97.65,USD,GB07QBYD82184262811585,SE8902MQZJ06643246897705,Isle of Man,North Shannonmouth,,Lidingö,incoming,Subscription fee,1005.11,11
ab788ce8-039b-4c30-aff5-6294da071509,2025-02-17 09:00:00,40.84,USD,GB17YXPP55668977026989,SE8902MQZJ06643246897705,Bahrain,Millerland,Sweden,Lund,outgoing,Online purchase,420.37,9
bda5fe5e-ade8-41bc-b1ed-ffabc5f5d508,2025-02-23 17:00:00,197.03,USD,GB07VQPA73911238158034,SE8902MQZJ06643246897705,Brunei Darussalam,South Christine,Sweden,Kalmar,incoming,Payment for invoice #5264,2028.03,17
45424207-f5d1-422c-815d-8ee6413e6474,2025-05-08 13:00:00,192.99,USD,GB73DGWO14184021606561,SE8902BXJC93392072105707,Korea,Adambury,Sweden,Örnsköldsvik,outgoing,Insurance payout,1986.45,13
20123725-6c42-447f-9e98-49dd6bedec3b,2025-02-16 10:00:00,58.41,USD,GB85OOZV29214480713494,SE8902BXJC93392072105707,Qatar,West Josephport,Sweden,Örebro,outgoing,,601.21,10
e15cdae5-f059-4e43-936e-33e22faf7763,2025-03-18 12:00:00,143.3,USD,GB18CUQN53241698530704,SE8902BXJC93392072105707,Sierra Leone,Robertview,Sweden,Borlänge,incoming,,1474.99,12
5a77e3f1-7fb0-4a3b-b52b-55a40f59a413,2025-03-16 11:00:00,115.12,USD,GB18XMBY05492261021310,SE8902BXJC93392072105707,Nicaragua,Lake Veronicaburgh,Sweden,Motala,incoming,Insurance payout,1184.93,11
8816f97e-6857-435b-a687-5948ce748ea9,2025-01-15 16:00:00,151.52,USD,GB81NRVD15452641755797,SE8902BXJC93392072105707,Tonga,South Autumn,Sweden,Kristianstad,incoming,Tax refund,1559.6,16
907b530e-59a9-4d83-a8c5-875edec8f973,2025-01-21 10:00:00,71.61,RMB,GB34INCO76817158151909,SE8902BXJC93392072105707,Myanmar,New Abigail,Sweden,Karlskrona,outgoing,Loan repayment,102.89,10
a06b0d08-fcbd-4989-b527-74c19bf456c3,2025-01-10 16:00:00,17.25,USD,GB65PUKT86043362216421,SE8902BXJC93392072105707,Anguilla,North Sara,Sweden,Trollhättan,outgoing,Online purchase,177.55,16
e5e57368-5f1b-4c9d-800f-b79fdcdc4185,2025-05-01 09:00:00,49.12,USD,GB16MZES96796581291120,SE8902BXJC93392072105707,Comoros,West Christinaville,Sweden,Växjö,outgoing,Utility bill,505.59,9
2700f371-a9de-41e8-bb14-b5dc3da24c13,2025-02-19 11:00:00,46.53,USD,GB36VGGB20832064798859,SE8902BXJC93392072105707,Gambia,North Donna,Sweden,Södertälje,outgoing,Consulting fee,478.93,11
c5e9a172-1006-48f3-a9ec-203dd39b1c21,2025-02-14 08:00:00,105.51,USD,GB50EKPT66858632240237,SE8902BXJC93392072105707,Panama,Contrerasburgh,Sweden,Jönköping,outgoing,,1086.01,8
f6716578-191a-45ce-81ad-5f01dbc5cac2,2025-05-09 09:00:00,84.07,USD,GB07LXEQ95181655170339,SE8902FBTR73223116722714,Saudi Arabia,Williamton,Sweden,Landskrona,incoming,Consulting fee,865.33,9
fca3c1c7-a40d-4d13-9ca4-0dd10bf6483e,2025-02-13 16:00:00,48.62,USD,GB09DMOW26344603594712,SE8902FBTR73223116722714,Anguilla,Erikaburgh,Sweden,Sundsvall,incoming,Mobile recharge,500.45,16
e184ec04-ac31-4b44-8794-471e1069c632,2025-01-30 09:00:00,60.74,USD,GB18ENMO02693600621017,SE8902FBTR73223116722714,Cameroon,Williambury,Sweden,Falun,incoming,Consulting fee,625.2,9
7f8a7ef0-150d-4dd3-8ac6-70fc67bbf020,2025-05-04 13:00:00,139.94,USD,GB18SYAI41465311328521,SE8902FBTR73223116722714,Western Sahara,Lake Lisafurt,Sweden,Sundsvall,outgoing,Online purchase,1440.4,13
0594443d-59fd-4a5c-9d18-7337e26d7373,2025-04-10 08:00:00,135.02,USD,GB84YZKM27705096961609,SE8902FBTR73223116722714,Botswana,Port Erica,Sweden,Landskrona,incoming,Reimbursement for travel,1389.76,8
3313a779-fcdc-4f72-90b9-36eba4a7a766,2025-01-04 16:00:00,133.18,USD,GB78WAIM02505952040551,SE8902FBTR73223116722714,Tokelau,South Elizabethburgh,Sweden,Borlänge,incoming,Gift to family member,1370.82,16
bb64862f-ec32-4075-ad7d-270737419b45,2025-05-02 14:00:00,73.4,USD,GB07YRQA00009921997556,SE8902FBTR73223116722714,Sierra Leone,New Rodney,Sweden,Växjö,incoming,Subscription fee,755.51,14
e7cba8ab-6e8a-4e41-a5c8-3adc472dbd31,2025-01-31 08:00:00,102.99,USD,GB86FQDF76301821775275,SE8902FBTR73223116722714,Czech Republic,Kellyton,Sweden,Sandviken,outgoing,Utility bill,1060.08,8
61a079b2-d20a-4523-92fb-a9f570e77c37,2025-02-07 17:00:00,169.69,USD,GB13WKJB01046424678484,SE8902FBTR73223116722714,Bouvet Island (Bouvetoya),Morenochester,Sweden,Sundsvall,outgoing,,1746.62,17
c7f41803-357e-491d-bc88-2c479cbe9b0b,2025-05-17 17:00:00,64.11,USD,GB81WCJJ28032459293840,SE8902FBTR73223116722714,Uganda,South Moniquechester,Sweden,Mölndal,incoming,Reimbursement for travel,659.88,17
3535baac-0990-4e57-805c-0a1455f3e017,2025-03-07 18:00:00,45.23,USD,GB34AHNB58948441194316,SE8902ZNHI21783939608864,Liberia,Lorichester,Sweden,Nyköping,incoming,Utility bill,465.55,18
adf35914-c6d0-4a48-9302-d1f399456b63,2025-02-25 08:00:00,36.24,USD,GB95VPJK11643647336224,SE8902ZNHI21783939608864,Latvia,West Joeburgh,Sweden,Växjö,outgoing,Rent transfer,373.02,8
c4b7aa58-d626-4d78-8d41-399ab0f8a204,2025-05-18 15:00:00,119.53,USD,GB65BSGO12618395901345,SE8902ZNHI21783939608864,Malta,New Laura,Sweden,Västerås,outgoing,Gift to family member,1230.32,15
d4173190-672d-48e2-b3d6-4d085fade7e5,2025-02-27 14:00:00,34.1,USD,GB26KKUN72042611631903,SE8902ZNHI21783939608864,Iceland,South Sarahmouth,Sweden,Alingsås,outgoing,Payment for invoice #6694,350.99,14
f354e751-0df2-47a4-9920-3ace38aa7ee9,2025-05-11 13:00:00,121.75,USD,GB16BDXQ68804541994581,SE8902ZNHI21783939608864,Romania,Lake Nathanburgh,Sweden,Borås,outgoing,Reimbursement for travel,1253.17,13
02831444-b4db-4b13-aedd-ad3a3fb9c76c,2025-03-14 17:00:00,42.61,USD,GB59XHUQ23159043909959,SE8902ZNHI21783939608864,Bolivia,Gabrielmouth,Sweden,Östersund,outgoing,Utility bill,438.58,17
4272491d-dd16-4e0d-94fa-020a2c9c0155,2025-05-07 12:00:00,104.04,USD,GB84WULB55700550707703,SE8902ZNHI21783939608864,Jamaica,New Patrick,Sweden,Umeå,outgoing,Loan repayment,1070.88,12
d4d87d1e-0353-4a8d-bbfb-65593d871ea3,2025-04-12 12:00:00,118.33,USD,GB31UZSV93199507014283,SE8902ZNHI21783939608864,Egypt,Everettmouth,Sweden,Skövde,incoming,Consulting fee,1217.97,12
da66c4ec-c43b-4a93-aed7-5db84bd9fe2c,2025-05-07 09:00:00,116.9,USD,GB61JIYI23970777499308,SE8902ZNHI21783939608864,French Southern Territories,Jeffreyfort,Sweden,Trelleborg,outgoing,Insurance payout,1203.25,9
861c0289-d5be-4919-a022-8b31ebbf7735,2025-04-04 12:00:00,74.29,USD,GB39ZRDR80837986830597,SE8902ZNHI21783939608864,Iraq,Lake Jenniferchester,Sweden,Trelleborg,incoming,Insurance payout,764.67,12
1ac22196-0df8-4b7c-b360-59dbe28316b7,2025-04-23 08:00:00,178.69,USD,GB19CWWX47635620716205,SE8902AXQM18280403499014,Equatorial Guinea,Josephborough,Sweden,Västerås,incoming,Salary payment,1839.26,8
938a4c0a-b867-48a0-9dae-ec245a7e4571,2025-01-03 15:00:00,42.29,USD,GB28MXDB96724600816422,SE8902AXQM18280403499014,Mauritius,Victorton,Sweden,Örebro,incoming,Insurance payout,435.29,15
a671df9b-d1f2-4967-91e0-ee6e7c516a08,2025-03-10 15:00:00,101.34,USD,GB41XJWL46448967074363,SE8902AXQM18280403499014,Libyan Arab Jamahiriya,South Matthew,Sweden,Motala,outgoing,,1043.09,15
6b4bb593-2a00-4ee8-88e3-70a7726ff5e3,2025-02-15 13:00:00,103.48,USD,GB83POYV10853750349251,SE8902AXQM18280403499014,Jamaica,South Andrew,Sweden,Kristianstad,incoming,Mobile recharge,1065.12,13
ea25733f-82d6-497c-bb33-d6fafc0aa614,2025-05-07 14:00:00,129.97,USD,GB31MGHT05653643794255,SE8902AXQM18280403499014,Papua New Guinea,Charlestown,Sweden,Örebro,outgoing,Freelance project payment,1337.78,14
eeb2b105-8e35-4c42-a774-148344891df8,2025-01-10 13:00:00,60.28,ZAR,GB22NGXE16381586323070,SE8902AXQM18280403499014,South Africa,Port Colin,Sweden,Östersund,incoming,Mobile recharge,34.91,13
8ec11c8b-e3b4-4ea0-909b-f0e80cde1c65,2025-04-13 13:00:00,151.76,USD,GB37KRRL12222837421071,SE8902AXQM18280403499014,Italy,Mendezmouth,Sweden,Borlänge,incoming,Consulting fee,1562.07,13
3b7928b7-fe85-48c9-beee-63b6f61a361c,2025-02-05 17:00:00,32.67,USD,GB49TVWN12303965092631,SE8902AXQM18280403499014,Cote d'Ivoire,South Jorge,Sweden,Varberg,outgoing,Mobile recharge,336.27,17
096c2e97-8d1d-4272-acec-ff79540ac229,2025-01-24 14:00:00,187.56,RMB,GB05EWOA74534693538495,SE8902AXQM18280403499014,Myanmar,Knightland,Sweden,Piteå,incoming,Reimbursement for travel,269.49,14
7ba9670f-04ce-4ae1-a812-e4b171959cb8,2025-01-12 18:00:00,69.81,USD,GB32KMBZ98095101608683,SE8902AXQM18280403499014,Yemen,Port Ashleyville,Sweden,Västerås,incoming,Payment for invoice #2772,718.55,18
defbbce5-b477-4da8-88bc-be626f4b7df0,2025-03-26 16:00:00,97.11,USD,GB02OHOX85866655822876,SE8902SEYF48760878274175,Barbados,South Amber,Sweden,Mölndal,outgoing,Reimbursement for travel,999.55,16
d622c563-bc14-4a81-bdfd-b6e6153744a1,2025-03-24 10:00:00,185.99,JPY,GB85IPJM21185174581982,SE8902SEYF48760878274175,Japan,横浜市都筑区,Sweden,Borlänge,outgoing,Tax refund,12.28,10
9a50dfbb-c616-499e-9426-e273a07b1d94,2025-01-27 15:00:00,122.85,USD,GB86FREP22847814952434,SE8902SEYF48760878274175,Uruguay,Annetteburgh,Sweden,Nyköping,outgoing,Subscription fee,1264.5,15
b8968956-152d-431b-9ed0-a21615d9bbf6,2025-01-23 18:00:00,123.15,USD,GB14PGRL05267504950994,SE8902SEYF48760878274175,Kuwait,West Josephberg,Sweden,Umeå,outgoing,Tax refund,1267.58,18
ebd0c439-ffc1-4303-aa53-caf2c707c892,2025-05-15 08:00:00,17.77,USD,GB38YAXT75815730813157,SE8902SEYF48760878274175,Saint Martin,West Carlos,Sweden,Varberg,incoming,Freelance project payment,182.91,8
4e4ec1f1-6731-46e0-8e41-eac4972e808b,2025-03-11 09:00:00,124.87,USD,GB94XOSM60181046366073,SE8902SEYF48760878274175,Eritrea,Jennifermouth,Sweden,Borås,incoming,Gift to family member,1285.29,9
ed3ffb0e-8c6d-4214-ad5c-695e75f01307,2025-03-04 17:00:00,174.66,USD,GB48JAEP49048996177610,SE8902SEYF48760878274175,,Port Chelseaburgh,Sweden,Falun,outgoing,Tax refund,1797.78,17
c959a090-e5c5-4b1b-a18d-b0ad80bb51b1,2025-01-20 09:00:00,145.63,USD,GB08VPUN20092285314179,SE8902SEYF48760878274175,Kenya,Chelseamouth,Sweden,Motala,outgoing,Payment for invoice #5380,1498.97,9
1792e4d2-155b-4c9a-92f6-8e449726129f,2025-03-10 16:00:00,63.91,USD,GB24JYVR63663386181246,SE8902SEYF48760878274175,Saint Helena,South Matthewton,Sweden,Lund,incoming,Freelance project payment,657.83,16
5108c9f9-5e7b-47d8-af6e-9a4cd626f9f5,2025-04-29 17:00:00,157.27,USD,GB22KQWJ09111502810555,SE8902SEYF48760878274175,Gambia,Port Steven,Sweden,Helsingborg,outgoing,Subscription fee,1618.78,17
690d1e31-9a83-4da1-8cf9-32b229ad1503,2025-04-30 18:00:00,16.28,USD,GB28SGNV43619016485404,SE8902TNEQ21759041931830,Nicaragua,Lake Paulfurt,Sweden,Sandviken,outgoing,Gift to family member,167.57,18
5b4580b6-bf0f-4368-a192-079a787bd38e,2025-03-07 11:00:00,72.52,USD,GB36QVKW24265214035459,SE8902TNEQ21759041931830,Bolivia,Williemouth,Sweden,Nyköping,outgoing,Consulting fee,746.45,11
218477dc-4d74-441f-a72a-e24e515e7877,2025-01-25 12:00:00,155.53,USD,GB05TKWV72594261751835,SE8902TNEQ21759041931830,Syrian Arab Republic,Lawsonfort,Sweden,Falun,incoming,Tax refund,1600.87,12
cfa96991-420f-41be-9e1a-4214fda5a562,2025-04-10 12:00:00,95.85,USD,GB82OHIV11903477834691,SE8902TNEQ21759041931830,Bosnia and Herzegovina,New Charlenehaven,Sweden,Varberg,incoming,Tax refund,986.58,12
4452e5f4-ebdf-4b99-8a2f-576f6fca775b,2025-01-15 13:00:00,46.73,USD,GB76HKJY79256879507140,SE8902TNEQ21759041931830,Equatorial Guinea,Jamesborough,Sweden,Alingsås,outgoing,Loan repayment,480.99,13
1b171a6e-0fcd-437a-ba24-ea0c923c95ec,2025-03-01 11:00:00,75.55,USD,GB66BGVI19893044207525,SE8902TNEQ21759041931830,Argentina,Jordanhaven,Sweden,Landskrona,incoming,Consulting fee,777.64,11
b6f42a9d-9fbf-49f7-bdc6-f3c8294b5577,2025-01-14 13:00:00,189.92,USD,GB12LZXU92585106528527,SE8902TNEQ21759041931830,Libyan Arab Jamahiriya,Ericatown,Sweden,Linköping,incoming,Payment for invoice #1116,1954.85,13
72807e61-3d49-4307-a041-a01abd5b2cf7,2025-01-23 18:00:00,35.79,USD,GB60IRBD14491628728337,SE8902TNEQ21759041931830,Gabon,Josephfort,Sweden,Mölndal,incoming,Gift to family member,368.39,18
264b462c-1ffe-463d-9afe-8a6bff000992,2025-03-31 16:00:00,157.88,USD,GB63VXEE71087444969007,SE8902TNEQ21759041931830,Lao People's Democratic Republic,West Michelle,Sweden,Kalmar,incoming,Gift to family member,1625.06,16
04337597-a62a-4e36-8f1d-32e68d90564f,2025-02-26 11:00:00,20.88,ZMW,GB94JLLY47827988356981,SE8902TNEQ21759041931830,Zambia,Dorothybury,Sweden,Borås,outgoing,Salary payment,7.48,11
1bf5b4f8-e7d2-402f-b179-5b17b9266035,2025-02-27 09:00:00,88.62,USD,GB20OGGZ40574169237619,SE8902QILJ09667839424264,United States Virgin Islands,East Lauraton,Sweden,Örnsköldsvik,outgoing,Insurance payout,912.17,9
79b03504-34d3-4cc5-89f5-e16a50979af2,2025-04-26 12:00:00,192.01,USD,GB81KJAR99097215795187,SE8902QILJ09667839424264,Fiji,Stanleymouth,Sweden,Malmö,incoming,Tax refund,1976.36,12
0a540f0b-a77f-4292-9cf9-5bbaa5d71883,2025-04-10 16:00:00,48.88,USD,GB59NATX05954275326291,SE8902QILJ09667839424264,Nauru,Brooksland,Sweden,Göteborg,outgoing,Tax refund,503.12,16
82b9aaa2-b1a5-48d5-ba1b-d9543b95f8f7,2025-04-29 10:00:00,168.04,USD,GB58ISYS85815804735166,SE8902QILJ09667839424264,Dominican Republic,Erinshire,Sweden,Södertälje,outgoing,Freelance project payment,1729.64,10
729f2340-a1a2-45fd-afc2-095f76d6cbea,2025-03-20 17:00:00,31.3,USD,GB98IAVZ25905143031582,SE8902QILJ09667839424264,Andorra,Reedville,Sweden,Mölndal,outgoing,Payment for invoice #3439,322.17,17
027b0192-96f6-4234-9953-a730fc7526e4,2025-01-24 16:00:00,25.11,USD,GB88LAHQ00442844995424,SE8902QILJ09667839424264,Belize,East Lisachester,Sweden,Lidingö,outgoing,Consulting fee,258.46,16
6c789ad3-277e-4e8b-a5c5-d10a00003bb3,2025-01-18 16:00:00,49.51,USD,GB18THKN99742355690087,SE8902QILJ09667839424264,Christmas Island,Douglaston,Sweden,Stockholm,incoming,Mobile recharge,509.61,16
8acc62ce-fc52-4e1e-b440-9ab580f59083,2025-03-09 17:00:00,61.44,USD,GB17IBTT73957544855023,SE8902QILJ09667839424264,Palestinian Territory,Lake April,Sweden,Uddevalla,outgoing,Salary payment,632.4,17
6e41b932-d9d6-4927-b7d0-d715aceb9871,2025-03-29 10:00:00,118.99,USD,GB98RJTF92323928603313,SE8902QILJ09667839424264,Mayotte,Kellyville,Sweden,Alingsås,outgoing,Loan repayment,1224.76,10
777d7184-2a0f-45d2-8bdc-e69b0c3fa522,2025-04-24 12:00:00,55.84,USD,GB17BNCT07040910260480,SE8902QILJ09667839424264,El Salvador,South Joseph,Sweden,Alingsås,incoming,Salary payment,574.76,12
f3b3a133-dbb0-4ec8-b1ad-d2b88965c80d,2025-01-25 17:00:00,38.18,USD,GB68PQCP24216800235609,SE8902AJRJ35802643947946,Bermuda,Nicholeport,Sweden,Lidingö,outgoing,Payment for invoice #4201,392.99,17
88e957bc-75b3-4102-9d5c-4dc9e1bd1565,2025-02-15 14:00:00,45.74,USD,GB78LTQN21546110699413,SE8902AJRJ35802643947946,United States Minor Outlying Islands,New Laura,Sweden,Helsingborg,outgoing,Consulting fee,470.8,14
183aee50-9a88-4bc7-b846-ad8c81e7b4d2,2025-05-13 08:00:00,66.1,USD,GB20KCMI42448930432050,SE8902AJRJ35802643947946,Cuba,Millerstad,Sweden,Landskrona,incoming,Tax refund,680.37,8
32a96bcb-cffd-42b5-b88f-c1496c00c068,2025-04-12 09:00:00,64.63,USD,GB64YXJK01516973915322,SE8902AJRJ35802643947946,,Justinbury,,Kristianstad,outgoing,Freelance project payment,665.24,9
2c9a669a-dfcd-4e0d-9d18-5105c3c012b5,2025-03-09 10:00:00,57.16,USD,GB33STZW60695827550567,SE8902AJRJ35802643947946,Ghana,Patriciabury,Sweden,Lund,incoming,Subscription fee,588.35,10
e3896448-0269-4084-9791-660996670659,2025-02-15 11:00:00,6.62,USD,GB69HJQN61139205656486,SE8902AJRJ35802643947946,Micronesia,Edwardburgh,Sweden,Göteborg,outgoing,Payment for invoice #9254,68.14,11
43bc2b9c-39be-49d2-9b14-09721aedf743,2025-01-01 11:00:00,129.29,USD,GB43OKHH68324022037253,SE8902AJRJ35802643947946,Trinidad and Tobago,Josephmouth,Sweden,Jönköping,incoming,Subscription fee,1330.78,11
2b1c23b2-fe9e-45f8-941c-aefad559e575,2025-02-08 17:00:00,135.91,USD,GB24KXHD35994636626824,SE8902AJRJ35802643947946,Kenya,New Alex,Sweden,Lidköping,outgoing,,1398.92,17
b58784dd-acb9-42f6-be6c-ac29b3691642,2025-03-15 08:00:00,96.08,USD,GB80QGQZ15126526214098,SE8902AJRJ35802643947946,French Polynesia,North Roger,Sweden,Trelleborg,incoming,Payment for invoice #2166,988.95,8
a2bc17bf-a18e-420e-95cd-333ae3fef619,2025-04-04 12:00:00,43.4,USD,GB46ARYE17248880984306,SE8902AJRJ35802643947946,Antarctica (the territory South of 60 deg S),Port Jamesland,Sweden,Lidköping,outgoing,Gift to family member,446.72,12
c9b8c354-55d8-4b79-bd8c-bed96978f0b6,2025-04-20 14:00:00,195.77,USD,GB55NYWU34961044932089,SE8902MMNV35784660404948,Azerbaijan,Glenmouth,Sweden,Örnsköldsvik,outgoing,Salary payment,2015.06,14
c59e8b8e-3387-467a-a94e-94f457e81d49,2025-04-22 17:00:00,136.03,USD,GB73FCRF63535093225055,SE8902MMNV35784660404948,Tonga,Patriciashire,Sweden,Landskrona,outgoing,Payment for invoice #3604,1400.16,17
78bc45ac-6822-4665-9e57-9c4d57d25935,2025-01-23 15:00:00,199.77,USD,GB17CRWA87765724831382,SE8902MMNV35784660404948,Trinidad and Tobago,Wrighthaven,Sweden,Jönköping,incoming,,2056.23,15
fea163e4-f62e-46d4-89c7-5826c70fb796,2025-03-19 11:00:00,43.05,USD,GB37POVZ39431898858214,SE8902MMNV35784660404948,Albania,Anthonychester,Sweden,Lidköping,outgoing,Consulting fee,443.11,11
cabf52fc-0fd8-4171-ac35-9b26c9da64e7,2025-02-12 18:00:00,137.79,USD,GB17NGDL12555637056200,SE8902MMNV35784660404948,Madagascar,East Tinaberg,Sweden,Örebro,outgoing,Reimbursement for travel,1418.27,18
14c580d1-cfcd-456b-9559-05dd9be7eaae,2025-05-18 10:00:00,56.64,USD,GB29SEZC63720839327931,SE8902MMNV35784660404948,American Samoa,Lake Davidview,Sweden,Trollhättan,outgoing,,583.0,10
659b2668-b0f5-4b4f-8c14-644bc8b5ac07,2025-02-17 17:00:00,83.18,USD,GB76MNIM51576588485310,SE8902MMNV35784660404948,Comoros,Devinborough,Sweden,Mölndal,incoming,Utility bill,856.17,17
eb66d675-1ab1-47f3-84ee-97de1aa89f42,2025-03-14 14:00:00,170.77,USD,GB15KEDF30339166455673,SE8902MMNV35784660404948,Russian Federation,Angelaburgh,Sweden,Malmö,outgoing,Mobile recharge,1757.74,14
29593a75-9ee7-4ecb-9337-6963bc4dd279,2025-04-30 13:00:00,103.12,USD,GB82KNAG44587993641558,SE8902MMNV35784660404948,Papua New Guinea,North Stacy,Sweden,Västerås,incoming,Online purchase,1061.41,13
26af1944-f68f-4772-bc6a-888929c0db34,2025-02-16 14:00:00,133.08,USD,GB85LNWN09595004759251,SE8902MMNV35784660404948,Mayotte,Lake Alyssafort,Sweden,Halmstad,incoming,Insurance payout,1369.79,14
679fb305-8c44-4681-8f40-3ef707c0870c,2025-02-12 13:00:00,15.14,USD,GB29UOJR13916564134025,SE8902GQAD77323256759071,Wallis and Futuna,East Michaelborough,Sweden,Kalmar,incoming,Online purchase,155.84,13
04b9033f-615b-4368-b031-a22ba0ec4ec0,2025-03-03 11:00:00,53.14,USD,GB70HRUZ00243139620569,SE8902GQAD77323256759071,Jordan,Christyview,Sweden,Mölndal,incoming,Salary payment,546.97,11
47fb33a1-e4be-429e-a078-90dbd154bd92,2025-02-25 16:00:00,198.42,USD,GB57EVBI13617583462270,SE8902GQAD77323256759071,United States Minor Outlying Islands,Shanemouth,Sweden,Malmö,incoming,Utility bill,2042.34,16
